ano,senioridade,contrato,cargo,salario,moeda,usd,residencia,remoto,empresa,tamanho_empresa,residencia_iso3
2025,Senior,Tempo Integral,Data Engineer,147500.0,USD,147500.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Data Engineer,78900.0,USD,78900.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Data Engineer,188640.0,USD,188640.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Data Engineer,125760.0,USD,125760.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Engineering Manager,300000.0,USD,300000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Engineering Manager,150000.0,USD,150000.0,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Analyst,110210.0,USD,110210.0,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Analyst,78990.0,USD,78990.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Data Analyst,226100.0,USD,226100.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Data Analyst,127300.0,USD,127300.0,US,Presencial,US,Média,USA
2025,Junior,Tempo Integral,Data Analyst,103000.0,USD,103000.0,US,Presencial,US,Média,USA
2025,Junior,Tempo Integral,Data Analyst,92000.0,USD,92000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Data Analyst,154000.0,USD,154000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Data Analyst,112000.0,USD,112000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Data Analyst,161300.0,USD,161300.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Data Analyst,114900.0,USD,114900.0,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Analyst,92000.0,USD,92000.0,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Analyst,68000.0,USD,68000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Data Architect,96350.0,USD,96350.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Data Architect,69050.0,USD,69050.0,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,MLOps Engineer,198000.0,USD,198000.0,CA,Presencial,CA,Média,CAN
2025,Pleno,Tempo Integral,MLOps Engineer,132000.0,USD,132000.0,CA,Presencial,CA,Média,CAN
2025,Senior,Tempo Integral,Software Engineer,217200.0,USD,217200.0,CA,Presencial,CA,Média,CAN
2025,Senior,Tempo Integral,Software Engineer,106400.0,USD,106400.0,CA,Presencial,CA,Média,CAN
2025,Pleno,Tempo Integral,MLOps Engineer,217200.0,USD,217200.0,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,MLOps Engineer,122400.0,USD,122400.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Business Intelligence Engineer,258000.0,USD,258000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Business Intelligence Engineer,141000.0,USD,141000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,DevOps Engineer,248594.0,USD,248594.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,DevOps Engineer,163272.0,USD,163272.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Analyst,206200.0,USD,206200.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Analyst,201100.0,USD,201100.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Engineer,230000.0,USD,230000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Engineer,115000.0,USD,115000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Engineer,192500.0,USD,192500.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Engineer,140000.0,USD,140000.0,US,Presencial,US,Média,USA
2025,Executivo,Tempo Integral,Manager,175000.0,USD,175000.0,US,Presencial,US,Média,USA
2025,Executivo,Tempo Integral,Manager,150000.0,USD,150000.0,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Associate,103000.0,USD,103000.0,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Associate,69200.0,USD,69200.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Software Engineer,204000.0,USD,204000.0,US,Remoto,US,Média,USA
2025,Senior,Tempo Integral,Software Engineer,136000.0,USD,136000.0,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Data Scientist,162100.0,USD,162100.0,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Data Scientist,101500.0,USD,101500.0,US,Remoto,US,Média,USA
2025,Senior,Tempo Integral,Machine Learning Engineer,320000.0,USD,320000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Machine Learning Engineer,225000.0,USD,225000.0,US,Presencial,US,Média,USA
2025,Executivo,Tempo Integral,Technical Lead,320000.0,USD,320000.0,US,Presencial,US,Média,USA
2025,Executivo,Tempo Integral,Technical Lead,240000.0,USD,240000.0,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Manager,153925.0,USD,153925.0,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Data Manager,85150.0,USD,85150.0,US,Remoto,US,Média,USA
2025,Junior,Tempo Integral,Data Analyst,80000.0,USD,80000.0,US,Presencial,US,Média,USA
2025,Junior,Tempo Integral,Data Analyst,65000.0,USD,65000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Decision Scientist,170000.0,USD,170000.0,US,Remoto,US,Média,USA
2025,Senior,Tempo Integral,Decision Scientist,150000.0,USD,150000.0,US,Remoto,US,Média,USA
2025,Senior,Tempo Integral,Machine Learning Engineer,270000.0,USD,270000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Machine Learning Engineer,170000.0,USD,170000.0,US,Presencial,US,Média,USA
2025,Junior,Tempo Integral,Research Associate,65000.0,USD,65000.0,US,Presencial,US,Média,USA
2025,Junior,Tempo Integral,Research Associate,55500.0,USD,55500.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Analytics Lead,260000.0,USD,260000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Analytics Lead,155000.0,USD,155000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Consultant,209300.0,USD,209300.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Consultant,80000.0,USD,80000.0,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Governance Specialist,117875.0,USD,117875.0,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Data Governance Specialist,81000.0,USD,81000.0,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Research Scientist,160000.0,USD,160000.0,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Research Scientist,135000.0,USD,135000.0,US,Presencial,US,Média,USA
2025,Junior,Tempo Integral,Data Quality Analyst,83260.0,USD,83260.0,US,Presencial,US,Média,USA
2025,Junior,Tempo Integral,Data Quality Analyst,55506.0,USD,55506.0,US,Presencial,US,Média,USA
2025,Junior,Tempo Integral,Data Quality Analyst,111994.0,USD,111994.0,US,Presencial,US,Média,USA
2025,Junior,Tempo Integral,Data Quality Analyst,74662.0,USD,74662.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Engineer,212800.0,USD,212800.0,US,Presencial,US,Grande,USA
2025,Senior,Tempo Integral,Engineer,128600.0,USD,128600.0,US,Presencial,US,Grande,USA
2025,Senior,Tempo Integral,Engineer,185000.0,USD,185000.0,US,Presencial,US,Grande,USA
2025,Senior,Tempo Integral,Engineer,89200.0,USD,89200.0,US,Presencial,US,Grande,USA
2025,Senior,Tempo Integral,Machine Learning Engineer,343100.0,USD,343100.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Machine Learning Engineer,194500.0,USD,194500.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Machine Learning Engineer,92400.0,USD,92400.0,AR,Remoto,AR,Média,ARG
2025,Senior,Tempo Integral,Machine Learning Engineer,83400.0,USD,83400.0,AR,Remoto,AR,Média,ARG
2025,Pleno,Tempo Integral,Machine Learning Engineer,223600.0,USD,223600.0,US,Presencial,US,Grande,USA
2025,Pleno,Tempo Integral,Machine Learning Engineer,129300.0,USD,129300.0,US,Presencial,US,Grande,USA
2025,Pleno,Tempo Integral,Software Engineer,223600.0,USD,223600.0,US,Presencial,US,Grande,USA
2025,Pleno,Tempo Integral,Software Engineer,129300.0,USD,129300.0,US,Presencial,US,Grande,USA
2025,Senior,Tempo Integral,Research Engineer,170000.0,USD,170000.0,CA,Presencial,CA,Média,CAN
2025,Senior,Tempo Integral,Research Engineer,100000.0,USD,100000.0,CA,Presencial,CA,Média,CAN
2025,Pleno,Tempo Integral,Applied Scientist,223400.0,USD,223400.0,US,Presencial,US,Grande,USA
2025,Pleno,Tempo Integral,Applied Scientist,136000.0,USD,136000.0,US,Presencial,US,Grande,USA
2025,Pleno,Tempo Integral,Applied Scientist,249300.0,USD,249300.0,US,Presencial,US,Grande,USA
2025,Pleno,Tempo Integral,Applied Scientist,149300.0,USD,149300.0,US,Presencial,US,Grande,USA
2025,Senior,Tempo Integral,Principal Statistical Programmer,211800.0,USD,211800.0,US,Remoto,US,Média,USA
2025,Senior,Tempo Integral,Principal Statistical Programmer,141200.0,USD,141200.0,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Engineering Manager,350763.0,USD,350763.0,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Engineering Manager,170371.0,USD,170371.0,US,Remoto,US,Média,USA
2025,Senior,Tempo Integral,Data Scientist,180000.0,USD,180000.0,CA,Remoto,CA,Média,CAN
2025,Senior,Tempo Integral,Data Scientist,150000.0,USD,150000.0,CA,Remoto,CA,Média,CAN
2025,Junior,Tempo Integral,Data Scientist,145000.0,USD,145000.0,CA,Presencial,CA,Média,CAN
2025,Junior,Tempo Integral,Data Scientist,143000.0,USD,143000.0,CA,Presencial,CA,Média,CAN
2025,Pleno,Tempo Integral,Product Manager,243000.0,USD,243000.0,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Product Manager,195000.0,USD,195000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Engineering Manager,225000.0,USD,225000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Engineering Manager,180000.0,USD,180000.0,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Engineer,225000.0,USD,225000.0,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Engineer,150000.0,USD,150000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Data Engineer,160300.0,USD,160300.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Data Engineer,110400.0,USD,110400.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Data Engineer,205000.0,USD,205000.0,US,Remoto,US,Média,USA
2025,Senior,Tempo Integral,Data Engineer,120000.0,USD,120000.0,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Data Engineer,169000.0,USD,169000.0,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Engineer,132000.0,USD,132000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Data Engineer,240000.0,USD,240000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Data Engineer,190000.0,USD,190000.0,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Engineer,221800.0,USD,221800.0,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Engineer,120500.0,USD,120500.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Data Engineer,63000.0,USD,63000.0,AR,Remoto,AR,Média,ARG
2025,Senior,Tempo Integral,Data Engineer,58200.0,USD,58200.0,AR,Remoto,AR,Média,ARG
2025,Executivo,Tempo Integral,Head of Data,60000.0,EUR,63157.0,LT,Presencial,LT,Média,LTU
2025,Executivo,Tempo Integral,Head of Data,60000.0,EUR,63157.0,LT,Presencial,LT,Média,LTU
2025,Senior,Tempo Integral,Software Developer,160000.0,USD,160000.0,CA,Presencial,CA,Média,CAN
2025,Senior,Tempo Integral,Software Developer,130000.0,USD,130000.0,CA,Presencial,CA,Média,CAN
2025,Senior,Tempo Integral,Data Analyst,140000.0,USD,140000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Data Analyst,120000.0,USD,120000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Data Analyst,180000.0,USD,180000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Data Analyst,130000.0,USD,130000.0,US,Presencial,US,Média,USA
2025,Junior,Tempo Integral,Data Analyst,66600.0,USD,66600.0,AR,Remoto,AR,Média,ARG
2025,Junior,Tempo Integral,Data Analyst,63000.0,USD,63000.0,AR,Remoto,AR,Média,ARG
2025,Senior,Tempo Integral,Software Engineer,228000.0,USD,228000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Software Engineer,152000.0,USD,152000.0,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Manager,160000.0,USD,160000.0,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Manager,108800.0,USD,108800.0,US,Remoto,US,Média,USA
2025,Senior,Tempo Integral,Manager,181500.0,USD,181500.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Manager,132000.0,USD,132000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Manager,181500.0,USD,181500.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Manager,132000.0,USD,132000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Manager,181500.0,USD,181500.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Manager,132000.0,USD,132000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Manager,180000.0,USD,180000.0,US,Remoto,US,Média,USA
2025,Senior,Tempo Integral,Manager,140000.0,USD,140000.0,US,Remoto,US,Média,USA
2025,Senior,Tempo Integral,Manager,281100.0,USD,281100.0,US,Remoto,US,Média,USA
2025,Senior,Tempo Integral,Manager,175000.0,USD,175000.0,US,Remoto,US,Média,USA
2025,Senior,Tempo Integral,Architect,150000.0,USD,150000.0,US,Remoto,US,Média,USA
2025,Senior,Tempo Integral,Architect,130000.0,USD,130000.0,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Postdoctoral Researcher,180000.0,USD,180000.0,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Postdoctoral Researcher,170000.0,USD,170000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Software Engineer,263000.0,USD,263000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Software Engineer,175000.0,USD,175000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Bioinformatics Scientist,166900.0,USD,166900.0,US,Remoto,US,Média,USA
2025,Senior,Tempo Integral,Bioinformatics Scientist,133500.0,USD,133500.0,US,Remoto,US,Média,USA
2025,Senior,Tempo Integral,Engineer,127300.0,USD,127300.0,US,Remoto,US,Média,USA
2025,Senior,Tempo Integral,Engineer,101800.0,USD,101800.0,US,Remoto,US,Média,USA
2025,Senior,Tempo Integral,Research Scientist,149570.0,USD,149570.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Research Scientist,112880.0,USD,112880.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Research Associate,104000.0,USD,104000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Research Associate,83200.0,USD,83200.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Engineer,217000.0,USD,217000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Engineer,174000.0,USD,174000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Engineer,241000.0,USD,241000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Engineer,193000.0,USD,193000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Engineer,190000.0,USD,190000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Engineer,142000.0,USD,142000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Analyst,120000.0,USD,120000.0,US,Remoto,US,Média,USA
2025,Senior,Tempo Integral,Analyst,100000.0,USD,100000.0,US,Remoto,US,Média,USA
2025,Senior,Tempo Integral,Software Engineer,174000.0,USD,174000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Software Engineer,104000.0,USD,104000.0,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Software Engineer,120000.0,USD,120000.0,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Software Engineer,88500.0,USD,88500.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Software Engineer,240000.0,USD,240000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Software Engineer,160000.0,USD,160000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Software Engineer,240000.0,USD,240000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Software Engineer,160000.0,USD,160000.0,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Software Development Engineer,180000.0,USD,180000.0,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Software Development Engineer,130000.0,USD,130000.0,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Software Development Engineer,180000.0,USD,180000.0,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Software Development Engineer,130000.0,USD,130000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Software Engineer,200000.0,USD,200000.0,US,Presencial,US,Grande,USA
2025,Senior,Tempo Integral,Software Engineer,99500.0,USD,99500.0,US,Presencial,US,Grande,USA
2025,Senior,Tempo Integral,Analyst,160000.0,USD,160000.0,CA,Remoto,CA,Média,CAN
2025,Senior,Tempo Integral,Analyst,100000.0,USD,100000.0,CA,Remoto,CA,Média,CAN
2025,Pleno,Meio Período,Copywriter,100000.0,USD,100000.0,KE,Híbrido,KE,Grande,KEN
2025,Pleno,Tempo Integral,Data Engineer,180000.0,USD,180000.0,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Engineer,160000.0,USD,160000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Data Engineer,170100.0,USD,170100.0,CA,Remoto,CA,Média,CAN
2025,Senior,Tempo Integral,Data Engineer,125800.0,USD,125800.0,CA,Remoto,CA,Média,CAN
2025,Senior,Tempo Integral,Data Engineer,171148.0,USD,171148.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Data Engineer,125115.0,USD,125115.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Data Engineer,198891.0,USD,198891.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Data Engineer,159113.0,USD,159113.0,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Engineer,220000.0,USD,220000.0,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Engineer,160000.0,USD,160000.0,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Consultant,72000.0,EUR,75789.0,NL,Presencial,NL,Média,NLD
2025,Pleno,Tempo Integral,Consultant,36000.0,EUR,37894.0,NL,Presencial,NL,Média,NLD
2025,Senior,Tempo Integral,Software Engineer,211000.0,USD,211000.0,US,Remoto,US,Média,USA
2025,Senior,Tempo Integral,Software Engineer,179000.0,USD,179000.0,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Data Manager,61253.0,EUR,64476.0,IE,Presencial,IE,Média,IRL
2025,Pleno,Tempo Integral,Data Manager,51206.0,EUR,53901.0,IE,Presencial,IE,Média,IRL
2025,Pleno,Tempo Integral,Machine Learning Engineer,267272.0,USD,267272.0,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Machine Learning Engineer,129818.0,USD,129818.0,US,Remoto,US,Média,USA
2025,Senior,Tempo Integral,Machine Learning Engineer,324000.0,USD,324000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Machine Learning Engineer,159000.0,USD,159000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Machine Learning Engineer,309000.0,USD,309000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Machine Learning Engineer,142000.0,USD,142000.0,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Manager,228000.0,USD,228000.0,CA,Remoto,CA,Média,CAN
2025,Pleno,Tempo Integral,Manager,152000.0,USD,152000.0,CA,Remoto,CA,Média,CAN
2025,Senior,Tempo Integral,Software Engineer,378000.0,USD,378000.0,US,Remoto,US,Média,USA
2025,Senior,Tempo Integral,Software Engineer,336000.0,USD,336000.0,US,Remoto,US,Média,USA
2025,Senior,Tempo Integral,Software Engineer,306000.0,USD,306000.0,US,Remoto,US,Média,USA
2025,Senior,Tempo Integral,Software Engineer,272000.0,USD,272000.0,US,Remoto,US,Média,USA
2025,Senior,Tempo Integral,Engineer,200000.0,USD,200000.0,US,Remoto,US,Média,USA
2025,Senior,Tempo Integral,Engineer,180000.0,USD,180000.0,US,Remoto,US,Média,USA
2025,Senior,Tempo Integral,Machine Learning Engineer,324000.0,USD,324000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Machine Learning Engineer,159000.0,USD,159000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Data Lead,64000.0,EUR,67368.0,LT,Presencial,LT,Média,LTU
2025,Senior,Tempo Integral,Data Lead,51000.0,EUR,53684.0,LT,Presencial,LT,Média,LTU
2025,Pleno,Tempo Integral,Data Scientist,160000.0,USD,160000.0,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Scientist,140000.0,USD,140000.0,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Scientist,180000.0,USD,180000.0,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Data Scientist,150000.0,USD,150000.0,US,Remoto,US,Média,USA
2025,Senior,Tempo Integral,Data Scientist,175074.0,USD,175074.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Data Scientist,79560.0,USD,79560.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Architect,214032.0,USD,214032.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Architect,140700.0,USD,140700.0,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Integration Specialist,180000.0,USD,180000.0,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Integration Specialist,140000.0,USD,140000.0,US,Remoto,US,Média,USA
2025,Junior,Tempo Integral,Data Analyst,56500.0,EUR,59473.0,IE,Presencial,IE,Média,IRL
2025,Junior,Tempo Integral,Data Analyst,48000.0,EUR,50526.0,IE,Presencial,IE,Média,IRL
2025,Junior,Tempo Integral,Data Analyst,105000.0,USD,105000.0,US,Presencial,US,Média,USA
2025,Junior,Tempo Integral,Data Analyst,95000.0,USD,95000.0,US,Presencial,US,Média,USA
2025,Junior,Tempo Integral,Data Analyst,84100.0,USD,84100.0,US,Presencial,US,Média,USA
2025,Junior,Tempo Integral,Data Analyst,48000.0,USD,48000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,AI Engineer,196000.0,USD,196000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,AI Engineer,133000.0,USD,133000.0,US,Presencial,US,Média,USA
2025,Executivo,Tempo Integral,AI Engineer,164000.0,USD,164000.0,US,Presencial,US,Média,USA
2025,Executivo,Tempo Integral,AI Engineer,112000.0,USD,112000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Developer,150000.0,USD,150000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Developer,114000.0,USD,114000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Analyst,135000.0,USD,135000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Analyst,115000.0,USD,115000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Software Engineer,165000.0,USD,165000.0,US,Remoto,US,Média,USA
2025,Senior,Tempo Integral,Software Engineer,130000.0,USD,130000.0,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Engineering Manager,253000.0,USD,253000.0,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Engineering Manager,215000.0,USD,215000.0,US,Remoto,US,Média,USA
2025,Senior,Tempo Integral,Analyst,103100.0,USD,103100.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Analyst,66000.0,USD,66000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Automation Engineer,190000.0,USD,190000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Automation Engineer,142000.0,USD,142000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Software Engineer,235000.0,USD,235000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Software Engineer,188000.0,USD,188000.0,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Developer,230000.0,USD,230000.0,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Developer,120000.0,USD,120000.0,US,Presencial,US,Média,USA
2025,Junior,Tempo Integral,Analyst,48000.0,GBP,60759.0,GB,Presencial,GB,Média,GBR
2025,Junior,Tempo Integral,Analyst,48000.0,GBP,60759.0,GB,Presencial,GB,Média,GBR
2025,Junior,Tempo Integral,Analyst,48000.0,GBP,60759.0,GB,Presencial,GB,Média,GBR
2025,Junior,Tempo Integral,Analyst,48000.0,GBP,60759.0,GB,Presencial,GB,Média,GBR
2025,Junior,Tempo Integral,Analyst,45000.0,GBP,56962.0,GB,Presencial,GB,Média,GBR
2025,Junior,Tempo Integral,Analyst,45000.0,GBP,56962.0,GB,Presencial,GB,Média,GBR
2025,Pleno,Tempo Integral,Developer,218600.0,USD,218600.0,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Developer,103300.0,USD,103300.0,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Manager,260000.0,USD,260000.0,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Manager,200000.0,USD,200000.0,US,Remoto,US,Média,USA
2025,Senior,Tempo Integral,Analyst,90000.0,USD,90000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Analyst,75000.0,USD,75000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Analyst,90000.0,USD,90000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Analyst,75000.0,USD,75000.0,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Manager,130000.0,USD,130000.0,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Manager,110000.0,USD,110000.0,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Manager,325000.0,USD,325000.0,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Manager,180000.0,USD,180000.0,US,Presencial,US,Média,USA
2025,Senior,Tempo Integral,Manager,210000.0,USD,210000.0,US,Remoto,US,Média,USA
2025,Senior,Tempo Integral,Manager,131000.0,USD,131000.0,US,Remoto,US,Média,USA
2025,Executivo,Tempo Integral,Business Intelligence,126863.0,USD,126863.0,US,Presencial,US,Média,USA
2025,Executivo,Tempo Integral,Business Intelligence,84575.0,USD,84575.0,US,Presencial,US,Média,USA
2025,Junior,Tempo Integral,Analyst,82224.0,EUR,86551.0,FR,Presencial,FR,Média,FRA
2025,Junior,Tempo Integral,Analyst,82224.0,EUR,86551.0,FR,Presencial,FR,Média,FRA
2025,Pleno,Tempo Integral,Analyst,190000.0,USD,190000.0,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Analyst,60000.0,USD,60000.0,US,Presencial,US,Média,USA
2025,Junior,Tempo Integral,Analyst,124600.0,USD,124600.0,US,Presencial,US,Média,USA
